"term","freq"
"plan to",5
"plans for",5
"plans to",5
"playing a",5
"playing the",5
"please check",5
"pm and",5
"point in",5
"point to",5
"post a",5
"post office",5
"post the",5
"posted on",5
"press release",5
"prior to",5
"probably the",5
"pulled out",5
"put up",5
"quality of",5
"questions about",5
"quite sure",5
"quite the",5
"rain is",5
"ran into",5
"real world",5
"really bad",5
"really do",5
"really don't",5
"really should",5
"really sucks",5
"reason for",5
"receive the",5
"red carpet",5
"refuse to",5
"remind me",5
"removed from",5
"respect and",5
"respect for",5
"response to",5
"responsibility for",5
"returned to",5
"reveals that",5
"ride to",5
"right and",5
"rights and",5
"ron paul",5
"room for",5
"rooting for",5
"rt happy",5
"rt what",5
"s and",5
"said he's",5
"said this",5
"same as",5
"saw it",5
"saw you",5
"say anything",5
"say they",5
"say to",5
"says i",5
"school for",5
"see her",5
"see some",5
"see where",5
"see who",5
"see your",5
"seeing as",5
"seeing the",5
"sense to",5
"set in",5
"sets of",5
"share with",5
"share your",5
"she does",5
"she doesnt",5
"she told",5
"shit and",5
"shortly after",5
"should give",5
"show at",5
"show is",5
"show of",5
"show the",5
"showing that",5
"shut up",5
"sides of",5
"sign for",5
"since he",5
"sister is",5
"site and",5
"six months",5
"sleep on",5
"smell of",5
"smell the",5
"so as",5
"so bored",5
"so do",5
"so from",5
"so is",5
"so its",5
"so nice",5
"so often",5
"so sad",5
"so she",5
"some work",5
"someone you",5
"something new",5
"something you",5
"sometimes you",5
"sorts of",5
"sound of",5
"spend more",5
"spot in",5
"standing in",5
"steve jobs",5
"still need",5
"still not",5
"store and",5
"street journal",5
"strong and",5
"students to",5
"stuff in",5
"summer is",5
"support from",5
"support the",5
"sure it",5
"sure they",5
"sure why",5
"sword of",5
"table and",5
"take place",5
"take this",5
"taken the",5
"taking care",5
"taught me",5
"team is",5
"tell a",5
"tell my",5
"tell your",5
"th anniversary",5
"th century",5
"than any",5
"than anything",5
"than hours",5
"than one",5
"than they",5
"than we",5
"than what",5
"that an",5
"that do",5
"that from",5
"that goes",5
"that i'll",5
"that ive",5
"that might",5
"that person",5
"that show",5
"that some",5
"that what",5
"thats not",5
"thats the",5
"the afternoon",5
"the battle",5
"the bay",5
"the blood",5
"the blue",5
"the body",5
"the box",5
"the closet",5
"the code",5
"the coffee",5
"the cold",5
"the computer",5
"the coolest",5
"the couch",5
"the cutest",5
"the dark",5
"the deal",5
"the design",5
"the eagles",5
"the edge",5
"the edges",5
"the european",5
"the event",5
"the fear",5
"the fourth",5
"the french",5
"the ghost",5
"the gift",5
"the green",5
"the harder",5
"the health",5
"the home",5
"the hot",5
"the images",5
"the international",5
"the lack",5
"the largest",5
"the latter",5
"the letter",5
"the lines",5
"the living",5
"the mail",5
"the marriage",5
"the medical",5
"the nail",5
"the natural",5
"the nd",5
"the novel",5
"the obama",5
"the open",5
"the oven",5
"the pages",5
"the part",5
"the path",5
"the plate",5
"the play",5
"the poor",5
"the position",5
"the post",5
"the pre",5
"the price",5
"the process",5
"the program",5
"the project",5
"the purpose",5
"the quality",5
"the record",5
"the regular",5
"the result",5
"the role",5
"the semester",5
"the series",5
"the seven",5
"the single",5
"the size",5
"the skin",5
"the snow",5
"the so",5
"the social",5
"the stage",5
"the standard",5
"the stove",5
"the success",5
"the surface",5
"the sword",5
"the times",5
"the type",5
"the war",5
"the west",5
"the wheel",5
"the woman",5
"the worlds",5
"the yeast",5
"their choice",5
"them is",5
"them on",5
"them this",5
"themselves in",5
"then my",5
"then to",5
"there's something",5
"there any",5
"there be",5
"there but",5
"there the",5
"there with",5
"these words",5
"they dont",5
"they look",5
"they make",5
"they really",5
"things will",5
"think to",5
"this beautiful",5
"this before",5
"this but",5
"this evening",5
"this game",5
"this i",5
"this isn't",5
"this man",5
"this sunday",5
"this very",5
"this world",5
"thought to",5
"thoughts and",5
"three weeks",5
"through my",5
"tickets to",5
"time a",5
"time someone",5
"times but",5
"times i",5
"tired and",5
"title of",5
"to as",5
"to attend",5
"to charity",5
"to chat",5
"to clean",5
"to college",5
"to contact",5
"to control",5
"to cook",5
"to dance",5
"to deal",5
"to drink",5
"to end",5
"to enhance",5
"to enjoy",5
"to ensure",5
"to enter",5
"to expect",5
"to fall",5
"to fix",5
"to hold",5
"to increase",5
"to is",5
"to lie",5
"to miss",5
"to need",5
"to point",5
"to present",5
"to pursue",5
"to re",5
"to really",5
"to relax",5
"to release",5
"to set",5
"to skip",5
"to spread",5
"to study",5
"to switch",5
"to taste",5
"to today",5
"to u",5
"to view",5
"today a",5
"today was",5
"told us",5
"ton of",5
"tonight pm",5
"tonight with",5
"too busy",5
"too but",5
"too early",5
"too late",5
"took me",5
"towards the",5
"tries to",5
"true and",5
"trust me",5
"turn into",5
"twitter for",5
"two more",5
"two things",5
"two to",5
"u for",5
"unable to",5
"under a",5
"unless you",5
"up early",5
"up it",5
"up next",5
"up of",5
"up there",5
"up until",5
"upside down",5
"us from",5
"us i",5
"us the",5
"us your",5
"use them",5
"use this",5
"used a",5
"using my",5
"very cool",5
"very little",5
"very very",5
"visit to",5
"w a",5
"wait is",5
"want him",5
"want me",5
"want them",5
"war and",5
"was already",5
"was always",5
"was as",5
"was named",5
"was never",5
"was our",5
"was taken",5
"was what",5
"was your",5
"watched a",5
"way back",5
"we always",5
"we decided",5
"we grow",5
"we look",5
"we miss",5
"we needed",5
"we started",5
"we thought",5
"wearing my",5
"week but",5
"week for",5
"weekend for",5
"weekend i",5
"weekend was",5
"well that",5
"well with",5
"went back",5
"went down",5
"went on",5
"were at",5
"were given",5
"were going",5
"were just",5
"were like",5
"were not",5
"were some",5
"west coast",5
"whats your",5
"when im",5
"when is",5
"when one",5
"when that",5
"when things",5
"where have",5
"where she",5
"whether the",5
"which in",5
"which one",5
"who could",5
"who do",5
"who eats",5
"who gives",5
"who love",5
"who we",5
"why it",5
"wife is",5
"will allow",5
"will become",5
"will it",5
"will no",5
"will only",5
"will play",5
"will remain",5
"will still",5
"will there",5
"wish to",5
"with each",5
"with good",5
"with i",5
"with its",5
"with those",5
"within a",5
"without you",5
"won the",5
"words that",5
"work so",5
"work the",5
"work today",5
"works in",5
"works of",5
"would mean",5
"would still",5
"would take",5
"wow that",5
"writing for",5
"written by",5
"year i",5
"year of",5
"year on",5
"years in",5
"years the",5
"yes it",5
"yesterday was",5
"yet and",5
"you'd like",5
"you'll be",5
"you're doing",5
"you also",5
"you bring",5
"you hear",5
"you here",5
"you if",5
"you mean",5
"you not",5
"you posted",5
"you ready",5
"you stop",5
"you tell",5
"you that's",5
"you up",5
"you weren't",5
"you what",5
"you when",5
"young people",5
"your best",5
"your kids",5
"your mom",5
"your name",5
"your skin",5
"your story",5
"your week",5
"a band",4
"a beach",4
"a bigger",4
"a bird",4
"a boat",4
"a bottle",4
"a box",4
"a bright",4
"a business",4
"a busy",4
"a button",4
"a city",4
"a classic",4
"a company",4
"a court",4
"a crush",4
"a cutie",4
"a deal",4
"a degree",4
"a douche",4
"a dress",4
"a drink",4
"a fair",4
"a fake",4
"a fight",4
"a filling",4
"a fire",4
"a flight",4
"a follow",4
"a follower",4
"a foreign",4
"a fuck",4
"a giant",4
"a hater",4
"a higher",4
"a horse",4
"a house",4
"a hug",4
"a human",4
"a legitimate",4
"a letter",4
"a level",4
"a limited",4
"a loss",4
"a loving",4
"a massive",4
"a mere",4
"a mess",4
"a message",4
"a miracle",4
"a most",4
"a movement",4
"a note",4
"a one",4
"a pain",4
"a parking",4
"a particular",4
"a pillow",4
"a play",4
"a player",4
"a police",4
"a pool",4
"a poor",4
"a potential",4
"a professional",4
"a proper",4
"a race",4
"a random",4
"a remarkable",4
"a saturday",4
"a scary",4
"a secret",4
"a separate",4
"a serious",4
"a sick",4
"a simple",4
"a sort",4
"a specific",4
"a street",4
"a student",4
"a success",4
"a sucker",4
"a surprise",4
"a tad",4
"a terrible",4
"a tool",4
"a track",4
"a trail",4
"a tree",4
"a vegetarian",4
"a visit",4
"a voice",4
"a wedding",4
"a well",4
"a writer",4
"about as",4
"about being",4
"about getting",4
"about going",4
"about half",4
"about miles",4
"about now",4
"about something",4
"absence of",4
"account in",4
"add to",4
"affect the",4
"afford to",4
"after he",4
"after one",4
"after they",4
"again to",4
"age and",4
"ago that",4
"agreed to",4
"aim of",4
"ain't got",4
"album of",4
"all four",4
"all it",4
"all sorts",4
"all their",4
"all week",4
"almond milk",4
"almost a",4
"almost as",4
"along and",4
"also be",4
"also from",4
"also got",4
"also have",4
"also made",4
"also say",4
"also used",4
"although the",4
"always in",4
"always the",4
"am also",4
"am but",4
"am certain",4
"am doing",4
"am getting",4
"am sorry",4
"amazing to",4
"an active",4
"an all",4
"an alternative",4
"an anti",4
"an exciting",4
"an idea",4
"an in",4
"an interview",4
"an issue",4
"an opportunity",4
"and almost",4
"and any",4
"and ask",4
"and associated",4
"and begin",4
"and black",4
"and blue",4
"and business",4
"and cheese",4
"and clear",4
"and come",4
"and create",4
"and dance",4
"and did",4
"and don't",4
"and dont",4
"and drinks",4
"and easy",4
"and forth",4
"and free",4
"and going",4
"and he's",4
"and head",4
"and headed",4
"and heart",4
"and hope",4
"and hopefully",4
"and instead",4
"and join",4
"and keep",4
"and learning",4
"and looked",4
"and making",4
"and may",4
"and mix",4
"and nothing",4
"and open",4
"and possibly",4
"and red",4
"and remember",4
"and saying",4
"and self",4
"and share",4
"and sharing",4
"and should",4
"and show",4
"and spend",4
"and spread",4
"and sunny",4
"and these",4
"and they've",4
"and too",4
"and train",4
"and training",4
"and trying",4
"and using",4
"and youll",4
"animals and",4
"another week",4
"any kind",4
"any time",4
"anyone out",4
"anything in",4
"anywhere near",4
"appearance of",4
"apply to",4
"appreciate you",4
"are already",4
"are available",4
"are being",4
"are both",4
"are dying",4
"are far",4
"are feeling",4
"are following",4
"are from",4
"are happy",4
"are important",4
"are like",4
"are our",4
"are starting",4
"are those",4
"are to",4
"arms and",4
"around i",4
"around in",4
"around me",4
"around our",4
"arts and",4
"as bad",4
"as being",4
"as her",4
"as their",4
"ask a",4
"ask the",4
"ask why",4
"ask you",4
"ask your",4
"asked her",4
"asked him",4
"asked if",4
"associate with",4
"at an",4
"at best",4
"at her",4
"at him",4
"at one",4
"at tonight",4
"attempted to",4
"attend the",4
"attended the",4
"author unknown",4
"avoid the",4
"award winning",4
"awareness of",4
"away the",4
"awesome and",4
"bad in",4
"bad thing",4
"bad things",4
"bag of",4
"be about",4
"be as",4
"be available",4
"be easy",4
"be his",4
"be if",4
"be mad",4
"be made",4
"be posting",4
"be ready",4
"be some",4
"be surprised",4
"be taken",4
"be thankful",4
"be too",4
"beat it",4
"beauty and",4
"because a",4
"because it's",4
"because its",4
"because most",4
"because our",4
"because that",4
"been an",4
"been around",4
"been going",4
"been one",4
"been really",4
"been too",4
"been waiting",4
"before he",4
"before it's",4
"begins to",4
"behind a",4
"being so",4
"believe what",4
"believed to",4
"benefits of",4
"best for",4
"best friends",4
"best part",4
"best place",4
"best thing",4
"best wishes",4
"bet the",4
"better to",4
"better way",4
"between a",4
"big game",4
"big news",4
"bit in",4
"black and",4
"black pepper",4
"blog about",4
"blog i",4
"board and",4
"board meeting",4
"book on",4
"books are",4
"books on",4
"both in",4
"bowl and",4
"boy and",4
"boys and",4
"bring me",4
"bring on",4
"bring the",4
"brown sugar",4
"bucket list",4
"bus and",4
"busy day",4
"but am",4
"but can't",4
"but didn't",4
"but don't",4
"but even",4
"but every",4
"but had",4
"but here",4
"but i've",4
"but ill",4
"but instead",4
"but just",4
"but love",4
"but neither",4
"but never",4
"but one",4
"but really",4
"but so",4
"but these",4
"but without",4
"but would",4
"buy it",4
"buying a",4
"by local",4
"by me",4
"by myself",4
"call a",4
"call him",4
"called and",4
"called it",4
"called me",4
"came with",4
"can't do",4
"can't help",4
"can't make",4
"can't really",4
"can't sleep",4
"can actually",4
"can add",4
"can and",4
"can become",4
"can change",4
"can create",4
"can give",4
"can help",4
"can imagine",4
"can look",4
"can meet",4
"can read",4
"can sing",4
"can smell",4
"can someone",4
"can talk",4
"can the",4
"can this",4
"can watch",4
"can write",4
"cant be",4
"cant believe",4
"cant even",4
"car in",4
"card stock",4
"care for",4
"case you",4
"cat and",4
"catching up",4
"caught my",4
"cause you",4
"celebrating the",4
"chance of",4
"character is",4
"charter school",4
"chat with",4
"check them",4
"checked out",4
"cheering for",4
"cheers to",4
"children are",4
"citizens of",4
"civil war",4
"clear the",4
"close and",4
"closed at",4
"co workers",4
"coffee is",4
"cold in",4
"come and",4
"come by",4
"come home",4
"come see",4
"come true",4
"comes on",4
"comfortable with",4
"coming in",4
"commenting on",4
"comments are",4
"comments on",4
"committed to",4
"company in",4
"complain about",4
"complete with",4
"concluded that",4
"congratulations to",4
"contact me",4
"continue the",4
"continued to",4
"conversation with",4
"cook for",4
"cool for",4
"corner of",4
"could find",4
"could go",4
"could help",4
"could take",4
"could use",4
"could write",4
"couldn't be",4
"course of",4
"courtesy of",4
"cover for",4
"cracks me",4
"crazy with",4
"create an",4
"credit card",4
"cuz i",4
"d i",4
"damn you",4
"day he",4
"day hope",4
"day it",4
"day like",4
"day on",4
"day or",4
"day we",4
"days ago",4
"days it",4
"days left",4
"de mayo",4
"deal of",4
"defend the",4
"definitely a",4
"definitely not",4
"definitely the",4
"deliver a",4
"design and",4
"design is",4
"did and",4
"did just",4
"did she",4
"did your",4
"didn't do",4
"didn't go",4
"didn't you",4
"dinner with",4
"director and",4
"discuss the",4
"do any",4
"do at",4
"do everything",4
"do for",4
"do know",4
"do like",4
"do or",4
"doctors office",4
"does anyone",4
"does he",4
"does one",4
"doesn't matter",4
"doesnt mean",4
"doing anything",4
"doing their",4
"don't ask",4
"don't feel",4
"don't follow",4
"don't hate",4
"don't just",4
"don't need",4
"don't really",4
"don't wanna",4
"done but",4
"done is",4
"done so",4
"dont be",4
"dont do",4
"dont forget",4
"dont get",4
"dont like",4
"door and",4
"down at",4
"down here",4
"down i",4
"down this",4
"dragon tattoo",4
"dressed up",4
"drinking a",4
"drive pins",4
"drive the",4
"drop the",4
"dude i",4
"each individual",4
"each week",4
"earlier in",4
"early and",4
"earth day",4
"easier for",4
"east coast",4
"eat it",4
"eating a",4
"either but",4
"either way",4
"elementary school",4
"else and",4
"email from",4
"ends with",4
"enough i",4
"enough with",4
"entered the",4
"entering the",4
"episode in",4
"equal to",4
"especially the",4
"even after",4
"even that",4
"event in",4
"ever and",4
"ever since",4
"every once",4
"every second",4
"everyone had",4
"everyone has",4
"everything about",4
"everything and",4
"everywhere i",4
"exact same",4
"exactly the",4
"examples of",4
"except for",4
"except the",4
"experience is",4
"explore the",4
"face it",4
"fact it",4
"faith and",4
"family is",4
"family member",4
"fans in",4
"far i",4
"far too",4
"fashion week",4
"fast food",4
"feature on",4
"featured in",4
"feel good",4
"feel i",4
"feel it",4
"feeling of",4
"feeling so",4
"feeling that",4
"festival of",4
"few different",4
"filling my",4
"find an",4
"find my",4
"find someone",4
"find themselves",4
"finding a",4
"finished a",4
"first half",4
"first impressions",4
"fit the",4
"five minutes",4
"five years",4
"fix it",4
"fix the",4
"floor and",4
"flowers and",4
"focused on",4
"follow follow",4
"follow him",4
"food processor",4
"for best",4
"for decades",4
"for giving",4
"for good",4
"for helping",4
"for hosting",4
"for is",4
"for just",4
"for like",4
"for making",4
"for new",4
"for real",4
"for school",4
"for something",4
"for taking",4
"for two",4
"forget the",4
"forgot about",4
"found on",4
"found the",4
"found these",4
"found this",4
"free small",4
"friends are",4
"friends who",4
"from am",4
"from and",4
